SETTLEMENTDATE,PRICEBAND1,PRICEBAND2,PRICEBAND3,PRICEBAND4,PRICEBAND5,PRICEBAND6,PRICEBAND7,PRICEBAND8,PRICEBAND9,PRICEBAND10
20/05/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
21/05/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
22/05/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
23/05/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
24/05/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
25/05/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
26/05/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
27/05/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
28/05/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
29/05/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
30/05/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
31/05/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
1/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
2/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
3/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
4/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
5/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
6/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
7/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
8/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
9/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
10/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
11/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
12/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
13/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
14/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
15/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
16/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
17/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
18/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
19/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
20/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
21/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
22/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
23/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
24/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
25/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
26/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
27/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
28/06/2019 0:00,-985.3,-500,-50,0,50,100,150,300,898,14286.85
29/06/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14286.85
30/06/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14286.85
1/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14286.85
2/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
3/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
4/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
5/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
6/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
7/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
8/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
9/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
10/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
11/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
12/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
13/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
14/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
15/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
16/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
17/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
18/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
19/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
20/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
21/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
22/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
23/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
24/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
25/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
26/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
27/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
28/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
29/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
30/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
31/07/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
1/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
2/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
3/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
4/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
5/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
6/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
7/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
8/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
9/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
10/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
11/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
12/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
13/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
14/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
15/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
16/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
17/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
18/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
19/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
20/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
21/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
22/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
23/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
24/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
25/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
26/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
27/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
28/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
29/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
30/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
31/08/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
1/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
2/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
3/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
4/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
5/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
6/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
7/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
8/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
9/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
10/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
11/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
12/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
13/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
14/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
15/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
16/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
17/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
18/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
19/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
20/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
21/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
22/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
23/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
24/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
25/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
26/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
27/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
28/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
29/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
30/09/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
1/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
2/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
3/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
4/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
5/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
6/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
7/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
8/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
9/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
10/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
11/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
12/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
13/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
14/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
15/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
16/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
17/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
18/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
19/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898.01,14254.95
20/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
21/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
22/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
23/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
24/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
25/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
26/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
27/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
28/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
29/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
30/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
31/10/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
1/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
2/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
3/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
4/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
5/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
6/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
7/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
8/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
9/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
10/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
11/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
12/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
13/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
14/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
15/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
16/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
17/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
18/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
19/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
20/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
21/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
22/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
23/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
24/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
25/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
26/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
27/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
28/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
29/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
30/11/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
1/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
2/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
3/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
4/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
5/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
6/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
7/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
8/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
9/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
10/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
11/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
12/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
13/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
14/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
15/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
16/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
17/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
18/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
19/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
20/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
21/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
22/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
23/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
24/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
25/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
26/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
27/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
28/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
29/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
30/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
31/12/2019 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
1/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
2/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
3/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
4/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
5/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
6/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
7/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
8/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
9/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
10/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
11/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
12/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
13/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
14/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
15/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
16/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
17/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
18/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
19/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
20/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
21/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
22/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
23/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
24/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
25/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
26/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
27/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
28/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
29/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
30/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
31/01/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
1/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
2/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
3/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
4/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
5/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
6/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
7/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
8/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
9/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
10/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
11/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
12/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
13/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
14/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
15/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
16/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
17/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
18/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
19/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
20/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
21/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
22/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
23/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
24/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
25/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
26/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
27/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
28/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
29/02/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
1/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
2/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
3/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
4/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
5/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
6/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
7/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
8/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
9/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
10/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
11/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
12/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
13/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
14/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
15/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
16/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
17/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
18/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
19/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
20/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
21/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
22/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
23/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
24/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
25/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
26/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
27/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
28/03/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
10/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
11/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
12/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
13/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
14/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
15/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
16/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
17/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
18/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
19/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
20/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
21/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
22/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
23/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
24/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
25/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
26/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
27/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
28/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
29/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
30/04/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
1/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
2/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
3/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
4/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
5/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
6/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
7/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
8/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
9/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
10/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
11/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
12/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
13/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
14/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
15/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
16/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
17/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
18/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
19/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
20/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
21/05/2020 0:00,-983.1,-500,-50,0,50,100,150,300,898,14254.95
