SETTLEMENTDATE,PRICEBAND1,PRICEBAND2,PRICEBAND3,PRICEBAND4,PRICEBAND5,PRICEBAND6,PRICEBAND7,PRICEBAND8,PRICEBAND9,PRICEBAND10
1/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
2/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
3/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
4/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
5/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
6/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
7/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
8/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
9/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
10/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
11/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
12/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
13/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
14/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
15/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
16/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
17/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
18/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
19/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
20/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
21/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
22/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
23/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
24/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
25/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
26/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
27/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
28/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
29/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
30/06/2012 0:00,-995.2,0,20.5,26,34,45,70,285,12000,12440
1/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12316.92
2/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
3/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
4/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
5/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
6/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
7/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
8/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
9/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
10/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
11/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
12/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
13/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
14/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
15/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
16/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
17/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
18/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
19/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
20/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
21/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
22/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
23/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
24/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
25/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
26/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
27/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
28/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
29/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
30/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
31/07/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
1/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
2/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
3/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
4/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
5/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
6/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
7/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
8/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
9/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
10/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
11/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
12/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
13/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
14/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
15/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
16/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
17/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
18/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
19/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
20/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
21/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
22/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
23/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
24/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
25/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
26/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
27/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
28/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
29/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
30/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
31/08/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
1/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
2/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
3/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
4/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
5/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
6/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
7/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
8/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
9/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
10/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
11/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
12/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
13/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
14/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
15/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
16/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
17/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
18/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
19/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
20/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
21/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
22/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
23/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
24/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
25/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
26/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
27/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
28/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
29/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
30/09/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
1/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
2/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
3/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
4/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
5/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
6/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
7/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
8/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
9/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
10/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
11/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
12/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
13/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
14/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
15/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
16/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
17/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
18/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
19/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
20/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
21/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
22/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
23/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
24/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
25/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
26/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
27/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
28/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
29/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
30/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
31/10/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
1/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
2/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
3/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
4/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
5/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
6/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
7/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
8/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
9/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
10/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
11/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
12/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
13/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
14/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
15/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
16/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
17/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
18/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
19/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
20/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
21/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
22/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
23/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
24/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
25/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
26/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
27/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
28/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
29/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
30/11/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
1/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
2/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
3/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
4/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
5/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
6/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
7/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
8/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
9/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
10/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
11/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
12/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
13/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
14/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
15/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
16/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
17/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
18/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
19/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
20/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
21/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
22/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
23/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
24/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
25/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
26/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
27/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
28/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
29/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
30/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
31/12/2012 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
1/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
2/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
3/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
4/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
5/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
6/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
7/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
8/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
9/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
10/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
11/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
12/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
13/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
14/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
15/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
16/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
17/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
18/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
19/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
20/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
21/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
22/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
23/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
24/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
25/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
26/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
27/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
28/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
29/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
30/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
31/01/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
1/02/2013 0:00,-993.3,0,35,45,55,65,75,285,5000,12813.57
2/02/2013 0:00,-993.3,0,45,55,65,75,150.28,285,5000,12813.57
3/02/2013 0:00,-993.3,0,45,55,65,75,150.28,285,5000,12813.57
4/02/2013 0:00,-993.3,0,45,55,65,75,150.28,285,5000,12813.57
5/02/2013 0:00,-993.3,0,45,55,65,75,150.28,285,5000,12813.57
6/02/2013 0:00,-993.3,0,45,55,65,75,150.28,285,5000,12813.57
7/02/2013 0:00,-993.3,0,45,55,65,75,150.28,285,5000,12813.57
8/02/2013 0:00,-993.3,0,45,55,65,75,150.28,285,5000,12813.57
9/02/2013 0:00,-993.3,0,45,55,65,75,150.28,285,5000,12813.57
10/02/2013 0:00,-993.3,0,45,55,65,75,150.28,285,5000,12813.57
11/02/2013 0:00,-993.3,0,45,55,65,75,150.28,285,5000,12813.57
12/02/2013 0:00,-993.3,0,45,55,65,75,150.28,285,5000,12813.57
13/02/2013 0:00,-993.3,29.8,45,55,65,75,150.28,285,5000,12813.57
14/02/2013 0:00,-993.3,29.8,45,55,65,75,150.28,285,5000,12813.57
15/02/2013 0:00,-993.3,29.8,45,55,65,75,150.28,285,5000,12813.57
16/02/2013 0:00,-993.3,29.8,45,55,65,75,150.28,285,5000,12813.57
17/02/2013 0:00,-993.3,29.8,45,55,65,75,150.28,285,5000,12813.57
18/02/2013 0:00,-993.3,29.8,45,55,65,75,150.28,285,5000,12813.57
19/02/2013 0:00,-993.3,29.8,45,55,65,75,150.28,285,5000,12813.57
20/02/2013 0:00,-993.3,29.8,45,55,65,75,150.28,285,5000,12813.57
21/02/2013 0:00,-993.3,29.8,45,55,65,75,150.28,285,5000,12813.57
22/02/2013 0:00,-993.3,29.8,45,55,65,75,150.28,285,5000,12813.57
23/02/2013 0:00,-993.3,29.8,45,55,65,75,150.28,285,5000,12813.57
24/02/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
25/02/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
26/02/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
27/02/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
28/02/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
1/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
2/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
3/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
4/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
5/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
6/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
7/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
8/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
9/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
10/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
11/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
12/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
13/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
14/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
15/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
16/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
17/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
18/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
19/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
20/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
21/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
22/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
23/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
24/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
25/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
26/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
27/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
28/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
29/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
30/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
31/03/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
1/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
2/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
3/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
4/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
5/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
6/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
7/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
8/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
9/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
10/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
11/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
12/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
13/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
14/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
15/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
16/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
17/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
18/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
19/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
20/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
21/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
22/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
23/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
24/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
25/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
26/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
27/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
28/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
29/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
30/04/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
1/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
2/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
3/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
4/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
5/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
6/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
7/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
8/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
9/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
10/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
11/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
12/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
13/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
14/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
15/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
16/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
17/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
18/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
19/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
20/05/2013 0:00,-993.3,0,27.81,45,55,65,150.28,285,5000,12813.57
